Date,Team 1,Team 2,Score 1,Score 2
12/28/2024,Pepperdine,Santa Clara,80,91
12/28/2024,Webber International,South Florida,49,106
12/28/2024,Delaware,St. John's,76,97
12/28/2024,Bucknell,Syracuse,63,75
12/28/2024,Abilene Christian,Texas A&M,54,92
12/28/2024,Biblical Studies,Texas Southern,68,103
12/28/2024,Southwestern Christian,Tulsa,63,96
12/28/2024,California Maritime,UC Davis,46,109
12/28/2024,Occidental,UC San Diego,50,109
12/28/2024,Westcliff,UC Santa Barbara,72,89
12/28/2024,Gonzaga,UCLA,62,65
12/28/2024,Virginia Lynchburg,UNC Greensboro,50,105
12/28/2024,Spartanburg Methodist,UNC Wilmington,47,99
12/28/2024,Fresno St.,UNLV,77,87
12/28/2024,Bethesda,Utah Valley,59,119
12/28/2024,Northern New Mexico,UTEP,60,79
12/28/2024,Kentucky Christian,Wofford,55,100
12/28/2024,Nevada,Wyoming,63,66
12/29/2024,South Dakota St.,Alabama,82,105
12/29/2024,Stony Brook,Albany,70,77
12/29/2024,UMBC,American,96,93
12/29/2024,UTSA,Army,75,78
12/29/2024,Brescia,Austin Peay,46,93
12/29/2024,Valparaiso,Bradley,75,81
12/29/2024,Southwestern Christian,Central Arkansas,69,87
12/29/2024,Johnson & Wales RI,Central Connecticut,51,100
12/29/2024,Wright St.,Cleveland St.,64,78
12/29/2024,Warner,Coastal Carolina,53,75
12/29/2024,Belmont,Drake,46,65
12/29/2024,Missouri St.,Evansville,40,57
12/29/2024,Stetson,Florida,45,85
12/29/2024,South Carolina St.,Georgia,72,79
12/29/2024,Purdue Fort Wayne,Green Bay,83,67
12/29/2024,Norfolk St.,High Point,77,74
12/29/2024,Regis MA,Holy Cross,46,82
12/29/2024,Chicago St.,Illinois,64,117
12/29/2024,Illinois Chicago,Illinois St.,73,67
12/29/2024,Texas Lutheran,Incarnate Word,48,99
12/29/2024,Winthrop,Indiana,68,77
12/29/2024,Harvard,Iona,67,61
12/29/2024,Midway,James Madison,64,96
12/29/2024,Brewton Parker,Kennesaw St.,77,112
12/29/2024,Heidelberg,Kent St.,80,84
12/29/2024,Stonehill,Lafayette,70,65
12/29/2024,Neumann,Lehigh,67,87
12/29/2024,Asbury,Lipscomb,54,112
12/29/2024,Mississippi Valley St.,LSU,45,110
12/29/2024,Boston University,Maine,59,56
12/29/2024,Binghamton,Marist,51,69
12/29/2024,Western Kentucky,Michigan,64,112
12/29/2024,IU Indy,Milwaukee,81,88
12/29/2024,Morgan St.,Minnesota,68,90
12/29/2024,Le Moyne,Niagara,69,88
12/29/2024,Campbell,North Carolina,81,97
12/29/2024,Waldorf,North Dakota,57,97
12/29/2024,Southern Illinois,Northern Iowa,67,78
12/29/2024,Northeastern,Northwestern,60,85
12/29/2024,Indiana St.,Ohio St.,83,103
12/29/2024,Prairie View A&M,Oklahoma,67,89
12/29/2024,Weber St.,Oregon,49,89
12/29/2024,Penn,Penn St.,66,86
12/29/2024,Toledo,Purdue,64,83
12/29/2024,Hofstra,Quinnipiac,69,75
12/29/2024,Northern Kentucky,Robert Morris,93,97
12/29/2024,Manhattanville,Sacred Heart,60,100
12/29/2024,Longwood,SMU,82,98
12/29/2024,Westminster MO,Southeast Missouri,39,88
12/29/2024,Florida A&M,Tarleton St.,60,70
12/29/2024,Buffalo,Temple,71,91
12/29/2024,Milligan,Tennessee Tech,75,95
12/29/2024,Northwestern St.,Texas,53,77
12/29/2024,Schreiner,Texas A&M Corpus Chris,44,103
12/29/2024,UT Arlington,Texas St.,80,72
12/29/2024,St. Thomas,UC Riverside,79,81
12/29/2024,NJIT,Washington,53,90
12/29/2024,Friends,Wichita St.,72,87
12/29/2024,Navy,William & Mary,76,82
12/29/2024,Detroit Mercy,Youngstown St.,64,73
12/30/2024,TCU,Arizona,81,90
12/30/2024,Oakland,Arkansas,62,92
12/30/2024,Monmouth,Auburn,58,87
12/30/2024,UC Irvine,Cal Baptist,71,63
12/30/2024,Cleary,Central Michigan,39,85
12/30/2024,Iowa St.,Colorado,79,69
12/30/2024,Siena,Cornell,83,77
12/30/2024,Eastern Oregon,Eastern Washington,63,89
12/30/2024,Utah Tech,FIU,66,80
12/30/2024,Biblical Studies,Grambling St.,55,100
12/30/2024,Bryant,Grand Canyon,66,112
12/30/2024,New Hampshire,Iowa,70,112
12/30/2024,Fort Valley St.,Jacksonville St.,70,111
12/30/2024,Cincinnati,Kansas St.,67,70
12/30/2024,Texas A&M San Antonio,Lamar,65,82
12/30/2024,Southeastern Louisiana,McNeese,51,79
12/30/2024,Defiance,Miami OH,58,141
12/30/2024,Western Michigan,Michigan St.,62,80
12/30/2024,Bethune Cookman,Mississippi St.,73,87
12/30/2024,Alabama St.,Missouri,65,82
12/30/2024,Southern,Nebraska,43,77
12/30/2024,Benedictine Mesa,Northern Arizona,74,110
12/30/2024,East West,Northern Illinois,50,117
12/30/2024,Muskingum,Ohio,52,103
12/30/2024,Houston,Oklahoma St.,60,47
12/30/2024,Texas A&M   Texarkana,Oral Roberts,54,92
12/30/2024,Portland,Oregon St.,79,89
12/30/2024,Gonzaga,Pepperdine,89,82
12/30/2024,Akron,Princeton,75,76
12/30/2024,Columbia,Rutgers,64,91
12/30/2024,Bethesda,Sacramento St.,38,78
12/30/2024,Pacific,San Diego,65,75
12/30/2024,Santa Clara,San Francisco,94,97
12/30/2024,Nicholls,Seattle,71,69
12/30/2024,Mobile,South Alabama,41,106
12/30/2024,Presbyterian,South Carolina,59,69
12/30/2024,William Carey,Southern Miss,70,80
12/30/2024,Emerson,UMass Lowell,39,101
12/30/2024,Columbia International,UNC Asheville,53,95
12/30/2024,Dallas Christian,UT Rio Grande Valley,44,88
12/30/2024,New Orleans,Vanderbilt,56,100
12/30/2024,Elms,Vermont,37,121
12/30/2024,Loyola Marymount,Washington St.,59,73
12/31/2024,Stephen F. Austin,Abilene Christian,62,57
12/31/2024,UNLV,Air Force,77,58
12/31/2024,Anderson IN,Ball St.,76,89
12/31/2024,Utah,Baylor,56,81
12/31/2024,Arizona St.,BYU,56,76
12/31/2024,Tulane,Charlotte,83,68
12/31/2024,St. John's,Creighton,56,57
12/31/2024,La Salle,Dayton,70,84
12/31/2024,Virginia Tech,Duke,65,88
12/31/2024,Rhode Island,Duquesne,55,67
12/31/2024,Saint Louis,Fordham,88,63
12/31/2024,New Mexico,Fresno St.,103,89
12/31/2024,Davidson,George Mason,57,69
12/31/2024,Notre Dame,Georgia Tech,75,86
12/31/2024,West Virginia,Kansas,62,61
12/31/2024,Brown,Kentucky,54,88
12/31/2024,Utah St.,Nevada,69,64
12/31/2024,St. Andrews Pres.,North Carolina Central,61,121
12/31/2024,UAB,North Texas,75,78
12/31/2024,Walla Walla,Portland St.,39,96
12/31/2024,Marquette,Providence,78,50
12/31/2024,George Washington,Richmond,61,66
12/31/2024,Massachusetts,Saint Joseph's,72,81
12/31/2024,Colorado St.,San Jose St.,72,50
12/31/2024,East Carolina,South Florida,69,75
12/31/2024,Morehead St.,Southern Indiana,70,68
12/31/2024,VCU,St. Bonaventure,75,77
12/31/2024,Wake Forest,Syracuse,81,71
12/31/2024,Norfolk St.,Tennessee,52,67
12/31/2024,UCF,Texas Tech,87,83
12/31/2024,N.C. State,Virginia,67,70
12/31/2024,Boise St.,Wyoming,67,58
12/31/2024,Seton Hall,Xavier,72,94
1/1/2025,Miami FL,Boston College,68,78
1/1/2025,Villanova,Butler,73,65
1/1/2025,Stanford,Clemson,71,85
1/1/2025,Colby Sawyer,Dartmouth,55,108
1/1/2025,Connecticut,DePaul,81,68
1/1/2025,VMI,East Tennessee St.,69,84
1/1/2025,Drake,Illinois Chicago,70,74
1/1/2025,Bradley,Indiana St.,90,89
1/1/2025,Youngstown St.,IU Indy,77,61
1/1/2025,North Carolina,Louisville,70,83
1/1/2025,Chattanooga,Mercer,94,99
1/1/2025,Valparaiso,Missouri St.,73,72
1/1/2025,Belmont,Northern Iowa,70,76
1/1/2025,Purdue Fort Wayne,Northern Kentucky,68,69
1/1/2025,California,Pittsburgh,74,86
1/1/2025,The Citadel,Samford,56,86
1/1/2025,Evansville,Southern Illinois,68,53
1/1/2025,Rice,Tulsa,70,64
1/1/2025,Furman,Western Carolina,90,61
1/1/2025,UNC Greensboro,Wofford,68,66
1/1/2025,Howard,Yale,65,93
1/2/2025,Troy,Appalachian St.,69,61
1/2/2025,UC Irvine,Cal Poly,98,89
1/2/2025,UC Davis,Cal St. Bakersfield,64,75
1/2/2025,CSUN,Cal St. Fullerton,95,65
1/2/2025,Drexel,Campbell,54,57
1/2/2025,Eastern Kentucky,Central Arkansas,89,83
1/2/2025,Hampton,Charleston,67,94
1/2/2025,Gardner Webb,Charleston Southern,63,72
1/2/2025,Louisiana,Coastal Carolina,71,68
1/2/2025,Army,Colgate,59,71
1/2/2025,Robert Morris,Detroit Mercy,76,78
1/2/2025,Lindenwood,Eastern Illinois,74,78
1/2/2025,Montana,Eastern Washington,92,81
1/2/2025,Middle Tennessee,FIU,73,69
1/2/2025,Memphis,Florida Atlantic,90,62
1/2/2025,Louisiana Monroe,Georgia Southern,82,90
1/2/2025,South Alabama,Georgia St.,77,51
1/2/2025,Portland,Gonzaga,50,81
1/2/2025,UC Santa Barbara,Hawaii,64,61
1/2/2025,Radford,High Point,58,76
1/2/2025,William & Mary,Hofstra,74,56
1/2/2025,Loyola MD,Holy Cross,72,74
1/2/2025,Montana St.,Idaho,64,69
1/2/2025,Rutgers,Indiana,74,84
1/2/2025,Lipscomb,Jacksonville,70,65
1/2/2025,Southern Miss,James Madison,72,83
1/2/2025,South Dakota,Kansas City,54,68
1/2/2025,Boston University,Lafayette,46,60
1/2/2025,Bucknell,Lehigh,64,66
1/2/2025,Western Kentucky,Liberty,71,70
1/2/2025,UC Riverside,Long Beach St.,76,60
1/2/2025,Oregon St.,Loyola Marymount,61,82
1/2/2025,Texas St.,Marshall,71,77
1/2/2025,Purdue,Minnesota,81,61
1/2/2025,Stony Brook,Monmouth,56,78
1/2/2025,Illinois St.,Murray St.,74,68
1/2/2025,American,Navy,58,81
1/2/2025,Sam Houston St.,New Mexico St.,71,75
1/2/2025,Bellarmine,North Alabama,66,82
1/2/2025,Elon,North Carolina A&T,75,67
1/2/2025,Nebraska Omaha,North Dakota,95,85
1/2/2025,St. Thomas,North Dakota St.,89,85
1/2/2025,Austin Peay,North Florida,97,89
1/2/2025,Delaware,Northeastern,77,80
1/2/2025,Idaho St.,Northern Arizona,72,67
1/2/2025,Weber St.,Northern Colorado,72,89
1/2/2025,Milwaukee,Oakland,49,65
1/2/2025,Arkansas St.,Old Dominion,78,59
1/2/2025,Illinois,Oregon,109,77
1/2/2025,San Francisco,Pacific,89,81
1/2/2025,Northwestern,Penn St.,80,84
1/2/2025,Longwood,Presbyterian,60,68
1/2/2025,Stetson,Queens,87,96
1/2/2025,Pepperdine,Saint Mary's,41,71
1/2/2025,Santa Clara,San Diego,81,80
1/2/2025,Western Illinois,SIUE,66,77
1/2/2025,Denver,South Dakota St.,70,91
1/2/2025,Little Rock,Tennessee Martin,57,56
1/2/2025,Southeast Missouri,Tennessee St.,67,65
1/2/2025,Southern Indiana,Tennessee Tech,64,68
1/2/2025,Towson,UNC Wilmington,65,61
1/2/2025,Louisiana Tech,UTEP,60,70
1/2/2025,Maryland,Washington,69,75
1/2/2025,Florida Gulf Coast,West Georgia,79,68
1/2/2025,USC Upstate,Winthrop,76,95
1/2/2025,Green Bay,Wright St.,51,74
1/3/2025,Akron,Bowling Green,71,68
1/3/2025,Xavier,Georgetown,63,69
1/3/2025,Marist,Iona,70,65
1/3/2025,Le Moyne,LIU,62,78
1/3/2025,Creighton,Marquette,71,79
1/3/2025,Stonehill,Mercyhurst,69,76
1/3/2025,Fairfield,Merrimack,54,67
1/3/2025,Nevada,New Mexico,81,82
1/3/2025,Michigan St.,Ohio St.,69,62
1/3/2025,Central Connecticut,Saint Francis,74,59
1/3/2025,Saint Joseph's,Saint Louis,57,73
1/3/2025,Quinnipiac,Saint Peter's,59,46
1/3/2025,Manhattan,Siena,95,103
1/3/2025,Wichita St.,Temple,85,91
1/3/2025,Chicago St.,Wagner,64,52
1/3/2025,Iowa,Wisconsin,85,116
1/4/2025,Wyoming,Air Force,70,65
1/4/2025,Oklahoma,Alabama,79,107
1/4/2025,Arkansas Pine Bluff,Alabama A&M,79,89
1/4/2025,Mississippi Valley St.,Alabama St.,55,84
1/4/2025,UMass Lowell,Albany,73,69
1/4/2025,Jackson St.,Alcorn St.,72,69
1/4/2025,Texas St.,Appalachian St.,61,72
1/4/2025,Colorado,Arizona St.,61,81
1/4/2025,Missouri,Auburn,68,84
1/4/2025,Illinois Chicago,Belmont,87,92
1/4/2025,UMBC,Binghamton,82,87
1/4/2025,San Diego St.,Boise St.,76,68
1/4/2025,Missouri St.,Bradley,60,69
1/4/2025,Maine,Bryant,55,81
1/4/2025,Seattle,Cal Baptist,59,61
1/4/2025,Long Beach St.,Cal St. Bakersfield,65,80
1/4/2025,UC San Diego,Cal St. Fullerton,90,51
1/4/2025,Bellarmine,Central Arkansas,65,71
1/4/2025,Ohio,Central Michigan,57,55
1/4/2025,Towson,Charleston,69,77
1/4/2025,Arizona,Cincinnati,72,67
1/4/2025,California,Clemson,68,80
1/4/2025,IU Indy,Cleveland St.,61,67
1/4/2025,Louisiana Monroe,Coastal Carolina,51,70
1/4/2025,North Carolina Central,Coppin St.,61,63
1/4/2025,UC Davis,CSUN,61,73
1/4/2025,Duquesne,Davidson,71,77
1/4/2025,Monmouth,Delaware,64,84
1/4/2025,Milwaukee,Detroit Mercy,64,56
1/4/2025,Wofford,East Tennessee St.,81,78
1/4/2025,McNeese,East Texas A&M,75,56
1/4/2025,Western Illinois,Eastern Illinois,75,67
1/4/2025,Northern Illinois,Eastern Michigan,71,75
1/4/2025,Montana St.,Eastern Washington,63,68
1/4/2025,Hampton,Elon,62,70
1/4/2025,Indiana St.,Evansville,66,62
1/4/2025,Western Kentucky,FIU,66,85
1/4/2025,Bethune Cookman,Florida A&M,62,55
1/4/2025,Syracuse,Florida St.,74,90
1/4/2025,St. Bonaventure,Fordham,86,66
1/4/2025,Presbyterian,Gardner Webb,61,63
1/4/2025,Dayton,George Washington,62,82
1/4/2025,South Alabama,Georgia Southern,76,47
1/4/2025,Louisiana,Georgia St.,70,94
1/4/2025,Boston College,Georgia Tech,64,85
1/4/2025,Southern Utah,Grand Canyon,71,82
1/4/2025,Cal Poly,Hawaii,55,68
1/4/2025,BYU,Houston,55,86
1/4/2025,Delaware St.,Howard,94,100
1/4/2025,Montana,Idaho,73,71
1/4/2025,Baylor,Iowa St.,55,74
1/4/2025,Austin Peay,Jacksonville,44,68
1/4/2025,Arkansas St.,James Madison,62,67
1/4/2025,Oral Roberts,Kansas City,67,90
1/4/2025,Jacksonville St.,Kennesaw St.,71,83
1/4/2025,Ball St.,Kent St.,75,67
1/4/2025,Florida,Kentucky,100,106
1/4/2025,Houston Christian,Lamar,61,63
1/4/2025,Middle Tennessee,Liberty,63,73
1/4/2025,Charleston Southern,Longwood,78,83
1/4/2025,VCU,Loyola Chicago,84,65
1/4/2025,Gonzaga,Loyola Marymount,96,68
1/4/2025,Vanderbilt,LSU,80,72
1/4/2025,Troy,Marshall,58,57
1/4/2025,Richmond,Massachusetts,72,64
1/4/2025,Buffalo,Miami OH,79,93
1/4/2025,Georgia,Mississippi,51,63
1/4/2025,South Carolina,Mississippi St.,50,85
1/4/2025,South Carolina St.,Morgan St.,86,72
1/4/2025,UCLA,Nebraska,58,66
1/4/2025,Vermont,New Hampshire,60,40
1/4/2025,Louisiana Tech,New Mexico St.,48,78
1/4/2025,UT Rio Grande Valley,New Orleans,76,64
1/4/2025,Medgar Evers,NJIT,51,107
1/4/2025,Maryland Eastern Shore,Norfolk St.,59,81
1/4/2025,Eastern Kentucky,North Alabama,67,88
1/4/2025,Drexel,North Carolina A&T,68,59
1/4/2025,St. Thomas,North Dakota,88,80
1/4/2025,Nebraska Omaha,North Dakota St.,85,80
1/4/2025,Lipscomb,North Florida,96,64
1/4/2025,Hofstra,Northeastern,55,37
1/4/2025,Weber St.,Northern Arizona,77,80
1/4/2025,Idaho St.,Northern Colorado,92,93
1/4/2025,Green Bay,Northern Kentucky,60,78
1/4/2025,Nicholls,Northwestern St.,66,68
1/4/2025,North Carolina,Notre Dame,74,73
1/4/2025,Robert Morris,Oakland,79,71
1/4/2025,Southern Miss,Old Dominion,71,74
1/4/2025,San Diego,Oregon St.,54,81
1/4/2025,Pepperdine,Pacific,87,70
1/4/2025,Stanford,Pittsburgh,68,83
1/4/2025,Saint Mary's,Portland,81,58
1/4/2025,Grambling St.,Prairie View A&M,55,73
1/4/2025,Kean,Princeton,71,92
1/4/2025,Youngstown St.,Purdue Fort Wayne,81,90
1/4/2025,Florida Gulf Coast,Queens,83,92
1/4/2025,Winthrop,Radford,67,87
1/4/2025,George Mason,Rhode Island,59,62
1/4/2025,Charlotte,Rice,55,68
1/4/2025,Portland St.,Sacramento St.,53,56
1/4/2025,Lindenwood,SIUE,47,58
1/4/2025,Duke,SMU,89,62
1/4/2025,Denver,South Dakota,84,91
1/4/2025,Texas A&M Corpus Chris,Southeastern Louisiana,80,71
1/4/2025,Butler,St. John's,62,70
1/4/2025,Incarnate Word,Stephen F. Austin,55,49
1/4/2025,William & Mary,Stony Brook,83,76
1/4/2025,UT Arlington,Tarleton St.,74,77
1/4/2025,Kansas St.,TCU,62,63
1/4/2025,Arkansas,Tennessee,52,76
1/4/2025,Southeast Missouri,Tennessee Martin,63,66
1/4/2025,Little Rock,Tennessee St.,86,95
1/4/2025,Morehead St.,Tennessee Tech,55,74
1/4/2025,Texas,Texas A&M,60,80
1/4/2025,Southern,Texas Southern,67,58
1/4/2025,Chattanooga,The Citadel,81,68
1/4/2025,UTSA,Tulane,63,92
1/4/2025,Tulsa,UAB,51,83
1/4/2025,UC Riverside,UC Irvine,57,81
1/4/2025,High Point,UNC Asheville,99,103
1/4/2025,Furman,UNC Greensboro,67,84
1/4/2025,Campbell,UNC Wilmington,69,77
1/4/2025,San Jose St.,UNLV,73,79
1/4/2025,Michigan,USC,85,74
1/4/2025,Texas Tech,Utah,93,65
1/4/2025,Fresno St.,Utah St.,83,89
1/4/2025,Abilene Christian,Utah Valley,53,64
1/4/2025,Sam Houston St.,UTEP,72,81
1/4/2025,Northern Iowa,Valparaiso,73,80
1/4/2025,DePaul,Villanova,56,100
1/4/2025,Louisville,Virginia,70,50
1/4/2025,Miami FL,Virginia Tech,85,86
1/4/2025,Mercer,VMI,70,67
1/4/2025,N.C. State,Wake Forest,59,77
1/4/2025,San Francisco,Washington St.,82,91
1/4/2025,Stetson,West Georgia,78,62
1/4/2025,Oklahoma St.,West Virginia,50,69
1/4/2025,Samford,Western Carolina,88,69
1/4/2025,Toledo,Western Michigan,76,70
1/5/2025,Holy Cross,American,64,75
1/5/2025,Army,Boston University,63,71
1/5/2025,Johnson & Wales RI,Brown,57,98
1/5/2025,Colgate,Bucknell,60,66
1/5/2025,Providence,Connecticut,84,87
1/5/2025,Penn State Schuylkill,Cornell,71,123
1/5/2025,Murray St.,Drake,66,59
1/5/2025,Florida Atlantic,East Carolina,78,76
1/5/2025,Bowdoin,Harvard,65,71
1/5/2025,Southern Illinois,Illinois St.,54,85
1/5/2025,Chicago St.,LIU,39,53
1/5/2025,Lehigh,Loyola MD,74,80
1/5/2025,Quinnipiac,Marist,62,69
1/5/2025,North Texas,Memphis,64,68
1/5/2025,Central Connecticut,Mercyhurst,62,50
1/5/2025,Niagara,Mount St. Mary's,62,68
1/5/2025,Lafayette,Navy,70,71
1/5/2025,Maryland,Oregon,79,83
1/5/2025,Indiana,Penn St.,77,71
1/5/2025,Northwestern,Purdue,61,79
1/5/2025,Manhattan,Rider,80,79
1/5/2025,Canisius,Sacred Heart,82,99
1/5/2025,Stonehill,Saint Francis,64,60
1/5/2025,Iona,Siena,74,73
1/5/2025,Kansas,UCF,99,48
1/5/2025,Fairleigh Dickinson,Wagner,71,59
1/5/2025,Illinois,Washington,81,77
1/6/2025,Mississippi Valley St.,Alabama A&M,67,79
1/6/2025,Arkansas Pine Bluff,Alabama St.,91,93
1/6/2025,South Carolina St.,Coppin St.,85,77
1/6/2025,Norfolk St.,Delaware St.,73,64
1/6/2025,Nicholls,East Texas A&M,83,61
1/6/2025,TCU,Houston,46,65
1/6/2025,Incarnate Word,Lamar,58,72
1/6/2025,Ohio St.,Minnesota,89,88
1/6/2025,Texas A&M Corpus Chris,New Orleans,97,83
1/6/2025,McNeese,Northwestern St.,92,69
1/6/2025,Southern,Prairie View A&M,84,80
1/6/2025,Wisconsin,Rutgers,75,63
1/6/2025,UT Rio Grande Valley,Southeastern Louisiana,75,79
1/6/2025,Houston Christian,Stephen F. Austin,83,73
1/6/2025,Grambling St.,Texas Southern,66,71
1/6/2025,South Florida,Wichita St.,91,72
1/7/2025,Central Michigan,Akron,71,87
1/7/2025,Miami OH,Ball St.,80,72
1/7/2025,Cincinnati,Baylor,48,68
1/7/2025,UNLV,Boise St.,59,81
1/7/2025,Ohio,Buffalo,88,79
1/7/2025,Texas Tech,BYU,72,67
1/7/2025,Fresno St.,Colorado St.,64,91
1/7/2025,Pittsburgh,Duke,47,76
1/7/2025,SIUE,Eastern Illinois,60,57
1/7/2025,Tennessee,Florida,43,73
1/7/2025,Kentucky,Georgia,69,82
1/7/2025,Nebraska,Iowa,87,97
1/7/2025,Utah,Iowa St.,59,82
1/7/2025,Clemson,Louisville,64,74
1/7/2025,Georgetown,Marquette,66,74
1/7/2025,LSU,Missouri,67,83
1/7/2025,Illinois Chicago,Missouri St.,80,63
1/7/2025,North Carolina Central,Morgan St.,98,102
1/7/2025,SMU,North Carolina,67,82
1/7/2025,Kent St.,Northern Illinois,68,50
1/7/2025,Kansas St.,Oklahoma St.,66,79
1/7/2025,Loyola Marymount,Saint Mary's,56,81
1/7/2025,Utah St.,San Jose St.,85,78
1/7/2025,Georgia Tech,Syracuse,55,62
1/7/2025,Auburn,Texas,87,82
1/7/2025,Eastern Michigan,Toledo,87,90
1/7/2025,Tulane,UAB,69,81
1/7/2025,Michigan,UCLA,94,75
1/7/2025,Tulsa,UTSA,82,77
1/7/2025,Mississippi St.,Vanderbilt,76,64
1/7/2025,Arizona,West Virginia,75,56
1/7/2025,Bowling Green,Western Michigan,83,79
1/7/2025,New Mexico,Wyoming,61,53
1/7/2025,St. John's,Xavier,82,72
1/8/2025,Coastal Carolina,Appalachian St.,51,74
1/8/2025,Mississippi,Arkansas,73,66
1/8/2025,Loyola MD,Army,72,74
1/8/2025,Southern Illinois,Belmont,86,90
1/8/2025,American,Boston University,54,60
1/8/2025,Drake,Bradley,64,57
1/8/2025,Lafayette,Bucknell,62,65
1/8/2025,Virginia,California,61,75
1/8/2025,High Point,Charleston Southern,93,79
1/8/2025,Florida Atlantic,Charlotte,75,64
1/8/2025,Lehigh,Colgate,62,67
1/8/2025,Saint Joseph's,Duquesne,81,85
1/8/2025,Temple,East Carolina,79,80
1/8/2025,Illinois St.,Evansville,51,69
1/8/2025,Winthrop,Gardner Webb,83,89
1/8/2025,Richmond,George Mason,58,64
1/8/2025,Georgia Southern,Georgia St.,78,82
1/8/2025,San Diego,Gonzaga,80,93
1/8/2025,Navy,Holy Cross,59,70
1/8/2025,Penn St.,Illinois,52,91
1/8/2025,USC,Indiana,69,82
1/8/2025,Arizona St.,Kansas,55,74
1/8/2025,Loyola Chicago,La Salle,79,68
1/8/2025,UNC Asheville,Longwood,76,85
1/8/2025,Dayton,Massachusetts,72,76
1/8/2025,East Tennessee St.,Mercer,70,68
1/8/2025,Florida St.,Miami FL,80,65
1/8/2025,Notre Dame,N.C. State,65,66
1/8/2025,Kansas City,Nebraska Omaha,58,77
1/8/2025,Rice,North Texas,59,81
1/8/2025,Murray St.,Northern Iowa,71,68
1/8/2025,Texas A&M,Oklahoma,80,78
1/8/2025,Butler,Providence,65,84
1/8/2025,Milwaukee,Purdue Fort Wayne,73,78
1/8/2025,George Washington,Rhode Island,75,67
1/8/2025,Cleveland St.,Robert Morris,80,69
1/8/2025,St. Bonaventure,Saint Louis,68,73
1/8/2025,Air Force,San Diego St.,38,67
1/8/2025,DePaul,Seton Hall,80,85
1/8/2025,Alabama,South Carolina,88,68
1/8/2025,South Dakota St.,St. Thomas,72,73
1/8/2025,Virginia Tech,Stanford,59,70
1/8/2025,Furman,The Citadel,67,63
1/8/2025,Colorado,UCF,74,75
1/8/2025,Presbyterian,USC Upstate,67,77
1/8/2025,Indiana St.,Valparaiso,95,98
1/8/2025,Fordham,VCU,61,73
1/8/2025,Connecticut,Villanova,66,68
1/8/2025,Western Carolina,Wofford,69,77
1/8/2025,Northern Kentucky,Youngstown St.,61,72
1/9/2025,West Georgia,Austin Peay,72,68
1/9/2025,Jacksonville,Bellarmine,74,59
1/9/2025,UNC Greensboro,Chattanooga,78,75
1/9/2025,UC Irvine,CSUN,77,67
1/9/2025,North Dakota,Denver,95,70
1/9/2025,Tennessee Tech,Eastern Illinois,69,64
1/9/2025,North Florida,Eastern Kentucky,74,79
1/9/2025,North Alabama,Florida Gulf Coast,70,75
1/9/2025,Campbell,Hampton,66,55
1/9/2025,Charleston,Hofstra,67,61
1/9/2025,Detroit Mercy,IU Indy,61,95
1/9/2025,Tennessee St.,Lindenwood,62,72
1/9/2025,Queens,Lipscomb,75,73
1/9/2025,Morehead St.,Little Rock,59,53
1/9/2025,Old Dominion,Louisiana,71,60
1/9/2025,FIU,Louisiana Tech,64,81
1/9/2025,Binghamton,Maine,71,82
1/9/2025,James Madison,Marshall,78,80
1/9/2025,Washington,Michigan St.,54,88
1/9/2025,Kennesaw St.,Middle Tennessee,79,84
1/9/2025,UNC Wilmington,Monmouth,64,55
1/9/2025,Northern Arizona,Montana,76,81
1/9/2025,Northern Colorado,Montana St.,83,82
1/9/2025,Albany,New Hampshire,61,57
1/9/2025,UMBC,NJIT,87,64
1/9/2025,Delaware,North Carolina A&T,98,88
1/9/2025,Oregon,Ohio St.,73,71
1/9/2025,North Dakota St.,Oral Roberts,110,96
1/9/2025,Eastern Washington,Portland St.,59,64
1/9/2025,Purdue,Rutgers,68,50
1/9/2025,Idaho,Sacramento St.,80,67
1/9/2025,Liberty,Sam Houston St.,76,68
1/9/2025,VMI,Samford,68,81
1/9/2025,Portland,San Francisco,72,81
1/9/2025,Oregon St.,Santa Clara,81,82
1/9/2025,Arkansas St.,South Alabama,62,76
1/9/2025,Southern Indiana,Southeast Missouri,66,77
1/9/2025,Louisiana Monroe,Southern Miss,67,84
1/9/2025,Tarleton St.,Southern Utah,74,66
1/9/2025,Central Arkansas,Stetson,65,75
1/9/2025,Drexel,Stony Brook,67,51
1/9/2025,Northeastern,Towson,73,80
1/9/2025,Texas St.,Troy,74,73
1/9/2025,Cal St. Fullerton,UC Davis,53,63
1/9/2025,Hawaii,UC Riverside,83,76
1/9/2025,Cal Poly,UC San Diego,68,95
1/9/2025,Cal St. Bakersfield,UC Santa Barbara,66,78
1/9/2025,Vermont,UMass Lowell,67,63
1/9/2025,UT Arlington,Utah Tech,62,74
1/9/2025,Grand Canyon,Utah Valley,64,72
1/9/2025,Pacific,Washington St.,95,94
1/9/2025,Tennessee Martin,Western Illinois,85,83
1/9/2025,Jacksonville St.,Western Kentucky,73,67
1/9/2025,Elon,William & Mary,65,78
1/9/2025,Oakland,Wright St.,62,66
1/10/2025,Kent St.,Buffalo,68,49
1/10/2025,Rider,Canisius,67,85
1/10/2025,Wagner,Central Connecticut,62,57
1/10/2025,Iona,Fairfield,64,68
1/10/2025,Fairleigh Dickinson,Le Moyne,91,86
1/10/2025,Mount St. Mary's,Manhattan,75,66
1/10/2025,UCLA,Maryland,61,79
